Sample,Ax,Ay,Az,Gx,Gy,Gz
294,-4205,3404,-2079,1325,-1558,1621
295,5,4112,-5774,-88,258,-1556
296,5472,-7066,-4486,552,880,1286
297,7818,-2595,-4436,-1885,559,-1279
298,-7580,-1332,1648,208,-816,-625
299,-569,-6239,4944,953,616,-802
300,-5026,-2827,-4096,-330,-1411,961
301,167,3500,-4060,-486,-1364,1226
302,-2758,-3030,-5362,-238,1909,-1919
303,-960,-1215,-4541,-894,37,-903
304,-6004,-3444,4320,-225,1960,-1546
305,4391,1318,-5126,-1269,1688,-1652
306,-5087,540,4289,-808,1618,1185
307,3391,6922,-5179,-1037,62,1475
308,-2515,-1225,2690,1251,-634,-34
309,-313,-158,-2146,1763,-1903,-588
310,7010,-4852,21,-1590,-1043,80
311,1452,3488,-727,-112,-620,-1732
312,6137,349,-3101,-1797,1344,1998
313,-5917,3463,1512,1020,-1423,1667
314,6850,-5106,5178,1729,-37,-169
315,-1726,198,-1007,-838,-2000,1050
316,3382,3329,-4604,-1649,1201,-564
317,-2281,-5347,-1037,1442,-1470,-1594
318,7697,1945,-795,-1570,-1198,483
319,509,2220,-3359,-701,-450,-1727
320,6513,1887,3616,-703,-1103,-777
321,5428,1181,7165,1898,1715,1520
322,-3224,6461,1690,-714,1111,561
323,-6244,-2824,-5792,815,86,1439
324,6447,3866,173,-1838,-652,-242
325,7211,2071,3782,-807,-1882,-1570
326,4167,-6578,6749,242,-698,1130
327,4018,-2528,-3218,-715,1296,-340
328,-2679,-6603,-5114,-487,1880,1765
329,5605,-665,-2762,1332,-1114,-419
330,-7201,6590,-6287,956,585,-188
331,-7370,24,-2473,330,593,477
332,2424,1037,-3902,-1722,1889,-1108
333,-7361,6228,5700,-875,695,1378
334,-2750,-7893,-7644,-904,-1087,1960
335,3971,4830,3655,721,-125,-579
336,6615,6046,-2921,-1435,-930,1496
337,660,915,117,-4,690,-837
338,-7479,3263,-6197,-711,443,-1714
339,7737,-3480,5478,-170,558,1795
340,-7974,690,4824,-1017,591,813
341,4747,3335,5206,1943,-156,1319
342,-4267,-2555,623,1275,623,-265
343,4473,-7910,-2165,540,120,1188
344,-2827,5970,3795,-454,1433,1347
345,415,-3141,4683,1182,185,221
346,-7078,-317,-560,-1562,-59,-215
347,2268,-3432,3366,1576,1685,-358
348,779,-5223,7224,-608,1539,-96
349,5382,-2837,7341,1463,-1367,1548
350,-4923,3952,5816,750,1750,1767
351,7601,2244,-189,-1479,-1734,181
352,-4666,-4422,201,1834,455,1
353,2938,3489,-2822,-222,641,-584
354,-7517,6006,7886,-1421,-481,502
355,-5414,-3285,-5055,-659,-27,1690
356,-1921,-170,1512,1693,1840,-1621
357,2957,-4312,4756,806,-729,1137
358,-3398,5308,6361,269,1936,406
359,-7475,-3416,-7247,935,-816,-422
360,-4205,772,-3234,-521,-1914,1561
361,628,6129,-3494,653,-1722,-589
362,-7459,-6233,-5077,-338,-41,1186
363,1949,6552,-4123,-520,-1255,-1837
364,5256,4891,4707,-1774,-73,-1550
365,-2682,3876,-109,936,-1453,-1583
366,4148,5410,-4837,-1534,-311,713
367,3982,-3251,5677,1693,-358,-582
368,5611,2070,954,793,-1683,1577
369,-414,-530,3832,1542,1373,-1760
370,-3764,4176,74,382,1536,112
371,-5619,-6998,-6072,1838,1020,-707
372,-4165,1981,-3841,105,1828,-1767
373,3037,-4648,2261,494,1031,1963
374,1170,4599,5416,606,1677,-1412
375,2592,3986,-2680,-1087,1756,-1625
376,981,-5418,-3614,-221,-844,415
377,6591,-344,3593,225,-2,1576
378,-343,-2745,5077,-1915,-36,1333
379,2450,-2156,48,-1272,-1366,23
380,-4309,2443,-6660,-453,-1923,-284
381,-3082,547,-1693,-1748,-630,374
382,-3293,-6259,7283,-1796,165,592
383,5258,1791,2177,-1029,622,-2
384,714,-7979,5243,-1531,-917,225
385,-6354,6698,4263,-1633,444,627
386,-4070,-1024,-3722,-1902,-60,-488
387,-3656,6984,1679,-779,952,206
388,-1177,-2426,2753,-1832,-1985,-684
389,-5619,-2798,-6231,1093,-456,166
390,-7107,3491,-4348,-1588,-1735,-1351
391,5969,2914,-702,135,483,1702
392,-4866,4179,5570,1126,601,-456
393,755,6691,3676,-1009,-1400,-745
394,1968,-4490,3582,-1893,-176,-1979
395,-1398,3593,-7641,-1606,-1300,-1128
396,-1337,-1423,5184,-1445,1379,-1734
397,4096,-6614,-832,922,-1917,-1293
398,7917,4601,5558,-1109,161,705
399,7874,-2414,-2196,1883,-205,462
400,2803,3104,2084,1537,-1047,698
401,2252,4362,-1673,-1022,-1530,1970
402,7419,-3801,-266,-1019,-1777,-728
403,-6638,7862,5689,-281,1633,1713
404,2569,577,-238,902,1936,1486
405,4607,3884,-2417,116,-784,1016
406,-6744,3580,3161,-13,-1688,-597
407,-6292,-3709,5806,-589,-1099,1318
408,5590,-300,-3828,-1129,-1758,418
409,-7872,-6715,3118,-277,580,238
410,-4831,4398,3992,-1160,-630,1815
411,5384,-44,4420,400,-1929,779
412,1715,-2456,-5458,-1871,-1349,-737
413,176,-2350,-7117,867,-1869,-1330
414,7307,1810,1226,-1634,-883,-976
415,2882,-2168,1123,-620,1409,432
416,3759,-7697,-5160,31,813,1301
417,853,-1089,137,-1433,-415,-1159
418,3589,1150,-1217,353,-1805,1187
419,1963,3282,-6836,-1188,-918,774
420,1608,-7174,-6181,1787,-496,-230
421,5053,-4721,6828,133,901,1035
422,-1495,7292,-271,751,769,1694
423,6892,3161,5447,1671,455,-690
424,-4394,-3897,-4358,1813,-1789,1849
425,-7117,651,-6881,-588,329,-226
426,-3332,5171,5559,-9,-956,957
427,7879,-118,-2643,308,636,-1157
428,3906,-2001,-1848,-1390,-1879,-1579
429,-3252,4804,-5405,-1285,-1069,-878
430,2275,-3496,-2645,-392,227,1224
431,1092,-7219,-3026,-1830,-1595,885
432,-7370,2010,4680,482,1166,1417
433,434,-5646,6298,533,-1429,88
434,3592,513,-6786,-195,1218,1212
435,-664,3581,-2689,-1268,1482,1509
436,-7074,-6717,1484,-416,-1262,-46
437,-7581,-5643,-4109,1321,-1135,-1022
438,-4149,-7232,-3553,-401,305,-995
439,-5508,-5030,7114,499,1528,1774
440,6240,-774,501,-1535,-1654,232
441,7255,-6903,8,-804,-1395,-258
442,932,-317,-2572,1085,-139,-33
443,4026,2639,-2175,-1307,1703,-471
444,5681,5806,3674,325,-776,-1252
445,-1349,6518,-4286,1124,-482,-1494
446,7576,-4735,6151,-1391,-1665,-1834
447,-3595,5577,-1280,-315,-311,1564
448,-7072,-7847,-4554,-1729,1220,878
449,5946,7485,-3078,1035,-128,784
450,6173,6938,5617,1308,1890,-1434
451,4494,1016,-4591,-11,1833,-1164
452,1416,-6212,6811,-738,253,1221
453,-1156,1051,2658,39,306,-1366
454,-4321,-4109,-6311,1201,540,-1605
455,5820,682,-6843,1154,-1099,574
456,-6674,-1561,5910,1978,-1136,1265
457,3545,4574,-4116,-173,1252,-130
458,-143,-3780,1870,-1644,1085,-854
459,-1262,1973,6193,605,480,1984
460,-2407,4609,-3656,954,-1975,860
461,-2714,-4897,-318,-1030,-1128,-995
462,-6304,2280,4966,-498,-983,-1935
463,695,2818,-6905,927,1555,519
464,215,5656,115,-75,381,1544
465,-6056,-731,-772,-1331,1210,-1622
466,7232,2888,6609,1889,-1668,1942
467,4024,-4934,-4201,1448,-584,-1627
468,-903,-4062,-2998,-586,821,-1312
469,2406,6404,-3030,929,-847,-648
470,-2027,-452,6494,-642,-1489,1176
471,5887,565,1449,1828,1494,-1575
472,1605,-3077,-3799,-1612,-1141,1746
473,-5974,-1996,-2071,1809,-801,-26
474,-2749,1225,6799,-118,1693,-1965
475,4925,-7789,6987,1182,620,-1098
476,-6428,-7932,3712,-1623,-757,592
477,-4967,-2248,-5373,-1478,363,422
478,7638,4473,6599,313,655,-119
479,7521,-3409,-6146,-791,-248,-1515
480,-5433,-4424,-4121,-250,45,1133
481,4522,4246,7270,457,501,-1710
482,-6440,5705,-4944,1133,-1358,-811
483,4454,6096,1871,-1357,-934,-434
484,-2355,-5806,-4250,-773,467,214
485,2741,-1619,3433,-1183,1117,899
486,197,7074,1368,1216,530,-1838
487,-7792,-7482,478,-1608,1700,176
488,-217,1377,1583,-1322,-1056,-43
489,-2017,4790,-4947,-1089,-331,-754
490,6800,-2040,1706,1314,1506,1637
491,6631,-2976,-5037,313,-14,1856
492,701,2141,-7074,-1368,1030,943
493,-6553,-3150,1419,-1044,-786,1487
494,328,1938,5702,1980,1712,556
495,386,-5032,2366,-1304,-594,-1572
496,2579,7329,-5493,-430,-1056,405
497,-2778,1753,-7448,1958,113,1554
498,5457,-7479,5340,1529,1804,36
499,884,2481,6260,903,-926,1570
500,-6918,7514,2121,-627,787,-595
501,147,-6072,-5160,227,882,-1408
502,-5943,5499,-7811,192,1914,1227
503,-5133,-987,6101,-619,-1765,-81
504,516,6732,-2977,1520,-105,-582
505,-6507,7435,-6556,-1405,991,-1704
506,-6404,5691,3743,1078,1437,1994
507,-6145,-5238,-5874,1374,1434,-1648
508,-2816,-3455,-5298,-315,974,-1929
509,-5878,-4687,3315,-366,-1116,43
510,1932,1658,6589,-1410,-140,-1712
511,3106,-7447,5457,-1456,-1844,1735
512,1668,5701,-5516,367,-659,289
513,3130,-5358,6538,1515,-1006,-1173
514,-4182,773,319,364,-594,1928
515,-3166,-7267,397,1000,1718,-497
516,5314,-6786,480,-1360,-1238,-731
517,-4190,-2950,3963,861,-1477,1909
518,2312,5459,-2512,447,-293,-750
519,-4184,4013,7702,-1677,1833,1868
520,7725,1347,2216,-778,523,1405
521,1683,3282,686,263,-388,1034
522,7271,5479,4957,-883,1042,-1705
523,439,5591,-2343,1021,306,396
524,7602,-1594,-292,-957,-1540,-394
525,-59,-6778,-4326,-1302,574,1070
526,-5294,-3906,-2590,470,-1671,1315
527,2952,-939,-6395,266,-847,-1431
528,3200,5104,-2994,1639,679,-383
529,7788,6072,4768,-1847,1698,-1042
530,7047,3323,-5947,1724,1642,1653
531,-6635,6257,4033,51,146,-1997
532,-1884,-1724,-5017,-1239,1972,-1660
533,-7455,2958,-3494,-117,-49,-709
534,6927,-6185,7462,909,-708,114
535,4585,-1813,5463,1882,882,775
536,-123,-1305,-3147,1723,1019,0
537,1770,-7655,2447,1862,-1837,-1049
538,3455,-3829,3877,54,1259,369
539,-122,-714,-7174,1466,1964,-215
540,-6164,-2971,-6938,-1584,1751,-1260
541,585,5799,-1448,-1088,-1732,874
542,-6538,-6107,5103,1869,1800,-1876
543,-905,-5336,252,-1628,720,-866
544,1717,-4340,-4767,-434,-498,-760
545,-5119,-7792,-711,934,1973,-360
546,-2233,784,187,-609,-914,1592
547,601,-119,6951,-24,-407,-1734
548,-4014,4221,-6097,-327,234,1217
549,-7288,2102,-3412,280,187,-493
550,5213,-6336,1927,-1144,-1531,1205
551,-4749,3251,-6260,-411,1875,-1531
552,-204,7873,-5396,1997,-576,988
553,-7335,3032,6369,660,630,-1588
554,-3117,4543,2408,353,-1879,-35
555,-2644,-7262,-1168,1006,1285,-1561
556,-815,-4470,5344,1379,-1013,544
557,6675,2414,-7887,-912,-300,1512
558,-688,531,-2879,1876,614,-547
559,-7439,7076,1983,-717,-1241,-1312
560,4561,-2317,-1005,862,-730,107
561,7195,5156,-3691,520,-53,-309
562,142,-4548,945,-1906,-1542,607
563,-3872,-1263,-5603,-841,1383,309
564,2334,6610,-5791,-846,1073,-1942
565,-7438,6208,6796,-1336,1468,1764
566,3127,-6726,-7411,1649,-1548,596
567,-6463,-1732,-1288,-79,-1086,933
568,-6054,905,6130,264,1625,-831
569,2607,4206,-4028,-1238,1601,-569
570,1254,-7324,4526,-1509,1432,-1465
571,-3151,3316,328,-1865,-1055,-471
572,-3712,-5540,-5225,1299,-1541,1460
573,6224,3534,-4987,-8,-273,-993
574,135,-1927,-5254,412,103,793
575,4990,3932,-5935,-1051,765,-1948
576,-1742,-4818,5353,753,-797,-558
577,-4643,-2237,-2282,-421,-752,1800
578,7009,3636,4831,1529,-78,-571
579,-7799,5225,1171,-1723,1589,-1418
580,-6033,-7735,-6724,663,-1204,-15
581,-2823,-6318,-1365,963,-1947,335
582,-387,-7342,-5591,-1366,-51,1664
583,466,1979,-5312,261,593,1791
584,-2243,-6926,686,1594,260,679
585,1002,-3692,-3818,-1875,-543,-1710
586,-5439,-1331,-4107,-666,1629,1866
587,3435,2498,-4884,191,-301,-817
588,-7676,3844,7149,562,-1360,1541
589,-2368,-7538,-6718,-739,1386,-365
590,-3354,-3527,-605,-1963,-1603,-451
591,-5275,-4786,-4162,-1658,1734,1905
592,3476,3916,6410,1018,-1795,-416
593,652,6004,1838,1217,543,-1815
594,944,1682,-3070,-542,524,1979
595,-5986,-524,353,860,1784,1866
596,-5839,-2733,5977,-464,816,-903
597,7897,4005,384,1885,-1693,560
598,-4873,3293,7717,1006,-879,710
599,1516,-261,767,830,942,1883
600,7681,-1420,-4921,-1742,-471,-296
601,-4899,-4256,7135,-1509,945,-403
602,-6144,3943,5141,789,1550,-417
603,249,4025,-2440,-24,-36,143
604,4935,-66,4003,-280,1678,-790
605,-6379,6150,-3178,726,-1985,77
606,4650,-4714,-305,1860,-816,-1137
607,1014,-7301,-719,1164,935,-961
608,-2996,-2401,6592,831,-989,-674
609,-464,7542,-4777,-1225,-1147,475
610,-2069,-4861,-4669,1754,-1210,689
611,-6565,6651,6938,-1519,-1805,1873
612,4425,-3370,3566,1067,1588,1142
613,2323,957,1024,1314,1177,82
614,2091,4324,-827,1260,-1817,-956
615,1241,-4741,-1582,1877,427,1420
616,-7212,-7406,1834,1668,467,916
617,-4143,-4426,-7739,-333,-257,1626
618,-533,-5657,-6369,-445,351,1891
619,-2993,-7309,-7928,1653,428,-1165
620,-2554,3418,-5996,1964,-603,-348
621,216,-3755,-6747,-170,831,52
622,2260,-3177,5563,1311,-1144,514
623,3658,1793,6914,1729,1906,-1717
624,3568,-7279,1403,1494,1453,-1279
625,-7239,-5580,2817,-576,1248,-1543
626,1813,5868,7574,536,-521,4
627,6247,900,-1829,1901,1356,-390
628,5383,-3916,-6898,-1874,645,196
629,-2479,-4444,3271,-1376,-1783,941
630,-5972,7434,6249,1021,1879,359
631,-7123,3586,-2063,750,-1289,-1944
632,-861,3756,-1653,-514,507,-1053
633,-1371,-4149,4350,-1183,1292,-1997
634,644,-1553,-6847,1361,-652,1121
635,5167,5334,-2672,1971,230,-1394
636,-192,1615,-2052,-1442,1123,752
637,6601,-7521,-3660,-1705,346,-1211
638,-7938,1914,6514,-987,1765,-1117
639,-3070,-6087,6219,-1462,143,373
640,-239,487,-3373,1882,1901,474
641,800,3911,-4090,-847,613,-1340
642,4307,1304,-4580,1202,1569,-862
643,351,-6743,3615,1501,-1940,-1539
644,4758,-1322,5484,-232,1591,742
645,4035,-3420,-7727,174,1104,-770
646,-5521,-130,1456,-1497,566,-1761
647,904,-4291,-2883,-259,-1720,1192
648,6477,5952,-1563,-1729,-1088,1079
649,-7822,6421,-5564,-1372,79,1927
650,-3941,-836,5034,1980,857,-192
651,7087,-7703,166,-1436,-351,-646
652,3625,-2626,-2248,-1824,-667,1829
653,1091,-1726,481,1602,-707,628
654,-6869,-1771,1008,571,1552,-1308
655,7818,7500,4217,-41,-935,-1575
656,1384,-3827,7304,1802,1570,-1221
